Passengers,PassengerId,Survived,Status,Pclass,Name,Sex,AgeNumber,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1,267,0,Perished,3,"Panula, Mr. Ernesti Arvid",Both Genders,16,> 12 years old,4,1,3101295,39.6875,,S
1,268,1,Survived,3,"Persson, Mr. Ernst Ulrik",Both Genders,25,> 12 years old,1,0,347083,7.775,,S
1,269,1,Survived,1,"Graham, Mrs. William Thompson (Edith Junkins)",Both Genders,58,> 12 years old,0,1,PC 17582,153.4625,C125,S
1,270,1,Survived,1,"Bissette, Miss. Amelia",Both Genders,35,> 12 years old,0,0,PC 17760,135.6333,C99,S
1,272,1,Survived,3,"Tornquist, Mr. William Henry",Both Genders,25,> 12 years old,0,0,LINE,0,,S
1,273,1,Survived,2,"Mellinger, Mrs. (Elizabeth Anne Maidment)",Both Genders,41,> 12 years old,0,1,250644,19.5,,S
1,274,0,Perished,1,"Natsch, Mr. Charles H",Both Genders,37,> 12 years old,0,1,PC 17596,29.7,C118,C
1,276,1,Survived,1,"Andrews, Miss. Kornelia Theodosia",Both Genders,63,> 12 years old,1,0,13502,77.9583,D7,S
1,277,0,Perished,3,"Lindblom, Miss. Augusta Charlotta",Both Genders,45,> 12 years old,0,0,347073,7.75,,S
1,279,0,Perished,3,"Rice, Master. Eric",Both Genders,7,<= 12 years,4,1,382652,29.125,,Q
1,280,1,Survived,3,"Abbott, Mrs. Stanton (Rosa Hunt)",Both Genders,35,> 12 years old,1,1,C.A. 2673,20.25,,S
1,281,0,Perished,3,"Duane, Mr. Frank",Both Genders,65,> 12 years old,0,0,336439,7.75,,Q
1,282,0,Perished,3,"Olsson, Mr. Nils Johan Goransson",Both Genders,28,> 12 years old,0,0,347464,7.8542,,S
1,283,0,Perished,3,"de Pelsmaeker, Mr. Alfons",Both Genders,16,> 12 years old,0,0,345778,9.5,,S
1,284,1,Survived,3,"Dorking, Mr. Edward Arthur",Both Genders,19,> 12 years old,0,0,A/5. 10482,8.05,,S
1,286,0,Perished,3,"Stankovic, Mr. Ivan",Both Genders,33,> 12 years old,0,0,349239,8.6625,,C
1,287,1,Survived,3,"de Mulder, Mr. Theodore",Both Genders,30,> 12 years old,0,0,345774,9.5,,S
1,288,0,Perished,3,"Naidenoff, Mr. Penko",Both Genders,22,> 12 years old,0,0,349206,7.8958,,S
1,289,1,Survived,2,"Hosono, Mr. Masabumi",Both Genders,42,> 12 years old,0,0,237798,13,,S
1,290,1,Survived,3,"Connolly, Miss. Kate",Both Genders,22,> 12 years old,0,0,370373,7.75,,Q
1,291,1,Survived,1,"Barber, Miss. Ellen ""Nellie""",Both Genders,26,> 12 years old,0,0,19877,78.85,,S
1,292,1,Survived,1,"Bishop, Mrs. Dickinson H (Helen Walton)",Both Genders,19,> 12 years old,1,0,11967,91.0792,B49,C
1,293,0,Perished,2,"Levy, Mr. Rene Jacques",Both Genders,36,> 12 years old,0,0,SC/Paris 2163,12.875,D,C
1,294,0,Perished,3,"Haas, Miss. Aloisia",Both Genders,24,> 12 years old,0,0,349236,8.85,,S
1,295,0,Perished,3,"Mineff, Mr. Ivan",Both Genders,24,> 12 years old,0,0,349233,7.8958,,S
1,297,0,Perished,3,"Hanna, Mr. Mansour",Both Genders,23.5,> 12 years old,0,0,2693,7.2292,,C
1,298,0,Perished,1,"Allison, Miss. Helen Loraine",Both Genders,2,<= 12 years,1,2,113781,151.55,C22 C26,S
1,300,1,Survived,1,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",Both Genders,50,> 12 years old,0,1,PC 17558,247.5208,B58 B60,C
1,303,0,Perished,3,"Johnson, Mr. William Cahoone Jr",Both Genders,19,> 12 years old,0,0,LINE,0,,S
1,306,1,Survived,1,"Allison, Master. Hudson Trevor",Both Genders,0.92,<= 12 years,1,2,113781,151.55,C22 C26,S
1,308,1,Survived,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",Both Genders,17,> 12 years old,1,0,PC 17758,108.9,C65,C
1,309,0,Perished,2,"Abelson, Mr. Samuel",Both Genders,30,> 12 years old,1,0,P/PP 3381,24,,C
1,310,1,Survived,1,"Francatelli, Miss. Laura Mabel",Both Genders,30,> 12 years old,0,0,PC 17485,56.9292,E36,C
1,311,1,Survived,1,"Hays, Miss. Margaret Bechstein",Both Genders,24,> 12 years old,0,0,11767,83.1583,C54,C
1,312,1,Survived,1,"Ryerson, Miss. Emily Borie",Both Genders,18,> 12 years old,2,2,PC 17608,262.375,B57 B59 B63 B66,C
1,313,0,Perished,2,"Lahtinen, Mrs. William (Anna Sylfven)",Both Genders,26,> 12 years old,1,1,250651,26,,S
1,314,0,Perished,3,"Hendekovic, Mr. Ignjac",Both Genders,28,> 12 years old,0,0,349243,7.8958,,S
1,315,0,Perished,2,"Hart, Mr. Benjamin",Both Genders,43,> 12 years old,1,1,F.C.C. 13529,26.25,,S
1,316,1,Survived,3,"Nilsson, Miss. Helmina Josefina",Both Genders,26,> 12 years old,0,0,347470,7.8542,,S
1,317,1,Survived,2,"Kantor, Mrs. Sinai (Miriam Sternin)",Both Genders,24,> 12 years old,1,0,244367,26,,S
1,318,0,Perished,2,"Moraweck, Dr. Ernest",Both Genders,54,> 12 years old,0,0,29011,14,,S
1,319,1,Survived,1,"Wick, Miss. Mary Natalie",Both Genders,31,> 12 years old,0,2,36928,164.8667,C7,S
1,320,1,Survived,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",Both Genders,40,> 12 years old,1,1,16966,134.5,E34,C
1,321,0,Perished,3,"Dennis, Mr. Samuel",Both Genders,22,> 12 years old,0,0,A/5 21172,7.25,,S
1,322,0,Perished,3,"Danoff, Mr. Yoto",Both Genders,27,> 12 years old,0,0,349219,7.8958,,S
1,323,1,Survived,2,"Slayter, Miss. Hilda Mary",Both Genders,30,> 12 years old,0,0,234818,12.35,,Q
1,324,1,Survived,2,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",Both Genders,22,> 12 years old,1,1,248738,29,,S
1,326,1,Survived,1,"Young, Miss. Marie Grice",Both Genders,36,> 12 years old,0,0,PC 17760,135.6333,C32,C
1,327,0,Perished,3,"Nysveen, Mr. Johan Hansen",Both Genders,61,> 12 years old,0,0,345364,6.2375,,S
1,328,1,Survived,2,"Ball, Mrs. (Ada E Hall)",Both Genders,36,> 12 years old,0,0,28551,13,D,S
1,329,1,Survived,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",Both Genders,31,> 12 years old,1,1,363291,20.525,,S
1,330,1,Survived,1,"Hippach, Miss. Jean Gertrude",Both Genders,16,> 12 years old,0,1,111361,57.9792,B18,C
1,332,0,Perished,1,"Partner, Mr. Austen",Both Genders,45.5,> 12 years old,0,0,113043,28.5,C124,S
1,333,0,Perished,1,"Graham, Mr. George Edward",Both Genders,38,> 12 years old,0,1,PC 17582,153.4625,C91,S
1,334,0,Perished,3,"Vander Planke, Mr. Leo Edmondus",Both Genders,16,> 12 years old,2,0,345764,18,,S
1,337,0,Perished,1,"Pears, Mr. Thomas Clinton",Both Genders,29,> 12 years old,1,0,113776,66.6,C2,S
1,338,1,Survived,1,"Burns, Miss. Elizabeth Margaret",Both Genders,41,> 12 years old,0,0,16966,134.5,E40,C
1,339,1,Survived,3,"Dahl, Mr. Karl Edwart",Both Genders,45,> 12 years old,0,0,7598,8.05,,S
1,340,0,Perished,1,"Blackwell, Mr. Stephen Weart",Both Genders,45,> 12 years old,0,0,113784,35.5,T,S
1,341,1,Survived,2,"Navratil, Master. Edmond Roger",Both Genders,2,<= 12 years,1,1,230080,26,F2,S
1,342,1,Survived,1,"Fortune, Miss. Alice Elizabeth",Both Genders,24,> 12 years old,3,2,19950,263,C23 C25 C27,S
1,343,0,Perished,2,"Collander, Mr. Erik Gustaf",Both Genders,28,> 12 years old,0,0,248740,13,,S
1,344,0,Perished,2,"Sedgwick, Mr. Charles Frederick Waddington",Both Genders,25,> 12 years old,0,0,244361,13,,S
1,345,0,Perished,2,"Fox, Mr. Stanley Hubert",Both Genders,36,> 12 years old,0,0,229236,13,,S
1,346,1,Survived,2,"Brown, Miss. Amelia ""Mildred""",Both Genders,24,> 12 years old,0,0,248733,13,F33,S
1,347,1,Survived,2,"Smith, Miss. Marion Elsie",Both Genders,40,> 12 years old,0,0,31418,13,,S
1,349,1,Survived,3,"Coutts, Master. William Loch ""William""",Both Genders,3,<= 12 years,1,1,C.A. 37671,15.9,,S
1,350,0,Perished,3,"Dimic, Mr. Jovan",Both Genders,42,> 12 years old,0,0,315088,8.6625,,S
1,351,0,Perished,3,"Odahl, Mr. Nils Martin",Both Genders,23,> 12 years old,0,0,7267,9.225,,S
1,353,0,Perished,3,"Elias, Mr. Tannous",Both Genders,15,> 12 years old,1,1,2695,7.2292,,C
1,354,0,Perished,3,"Arnold-Franchi, Mr. Josef",Both Genders,25,> 12 years old,1,0,349237,17.8,,S
1,356,0,Perished,3,"Vanden Steen, Mr. Leo Peter",Both Genders,28,> 12 years old,0,0,345783,9.5,,S
1,357,1,Survived,1,"Bowerman, Miss. Elsie Edith",Both Genders,22,> 12 years old,0,1,113505,55,E33,S
1,358,0,Perished,2,"Funk, Miss. Annie Clemmer",Both Genders,38,> 12 years old,0,0,237671,13,,S
1,361,0,Perished,3,"Skoog, Mr. Wilhelm",Both Genders,40,> 12 years old,1,4,347088,27.9,,S
1,362,0,Perished,2,"del Carlo, Mr. Sebastiano",Both Genders,29,> 12 years old,1,0,SC/PARIS 2167,27.7208,,C
1,363,0,Perished,3,"Barbara, Mrs. (Catherine David)",Both Genders,45,> 12 years old,0,1,2691,14.4542,,C
1,364,0,Perished,3,"Asim, Mr. Adola",Both Genders,35,> 12 years old,0,0,SOTON/O.Q. 3101310,7.05,,S
1,366,0,Perished,3,"Adahl, Mr. Mauritz Nils Martin",Both Genders,30,> 12 years old,0,0,C 7076,7.25,,S
1,367,1,Survived,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",Both Genders,60,> 12 years old,1,0,110813,75.25,D37,C
1,370,1,Survived,1,"Aubart, Mme. Leontine Pauline",Both Genders,24,> 12 years old,0,0,PC 17477,69.3,B35,C
1,371,1,Survived,1,"Harder, Mr. George Achilles",Both Genders,25,> 12 years old,1,0,11765,55.4417,E50,C
1,372,0,Perished,3,"Wiklund, Mr. Jakob Alfred",Both Genders,18,> 12 years old,1,0,3101267,6.4958,,S
1,373,0,Perished,3,"Beavan, Mr. William Thomas",Both Genders,19,> 12 years old,0,0,323951,8.05,,S
1,374,0,Perished,1,"Ringhini, Mr. Sante",Both Genders,22,> 12 years old,0,0,PC 17760,135.6333,,C
1,375,0,Perished,3,"Palsson, Miss. Stina Viola",Both Genders,3,<= 12 years,3,1,349909,21.075,,S
1,377,1,Survived,3,"Landergren, Miss. Aurora Adelia",Both Genders,22,> 12 years old,0,0,C 7077,7.25,,S
1,378,0,Perished,1,"Widener, Mr. Harry Elkins",Both Genders,27,> 12 years old,0,2,113503,211.5,C82,C
1,379,0,Perished,3,"Betros, Mr. Tannous",Both Genders,20,> 12 years old,0,0,2648,4.0125,,C
1,380,0,Perished,3,"Gustafsson, Mr. Karl Gideon",Both Genders,19,> 12 years old,0,0,347069,7.775,,S
1,381,1,Survived,1,"Bidois, Miss. Rosalie",Both Genders,42,> 12 years old,0,0,PC 17757,227.525,,C
1,382,1,Survived,3,"Nakid, Miss. Maria (""Mary"")",Both Genders,1,<= 12 years,0,2,2653,15.7417,,C
1,383,0,Perished,3,"Tikkanen, Mr. Juho",Both Genders,32,> 12 years old,0,0,STON/O 2. 3101293,7.925,,S
1,384,1,Survived,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",Both Genders,35,> 12 years old,1,0,113789,52,,S
1,386,0,Perished,2,"Davies, Mr. Charles Henry",Both Genders,18,> 12 years old,0,0,S.O.C. 14879,73.5,,S
1,387,0,Perished,3,"Goodwin, Master. Sidney Leonard",Both Genders,1,<= 12 years,5,2,CA 2144,46.9,,S
1,388,1,Survived,2,"Buss, Miss. Kate",Both Genders,36,> 12 years old,0,0,27849,13,,S
1,390,1,Survived,2,"Lehmann, Miss. Bertha",Both Genders,17,> 12 years old,0,0,SC 1748,12,,C
1,391,1,Survived,1,"Carter, Mr. William Ernest",Both Genders,36,> 12 years old,1,2,113760,120,B96 B98,S
1,392,1,Survived,3,"Jansson, Mr. Carl Olof",Both Genders,21,> 12 years old,0,0,350034,7.7958,,S
1,393,0,Perished,3,"Gustafsson, Mr. Johan Birger",Both Genders,28,> 12 years old,2,0,3101277,7.925,,S
1,394,1,Survived,1,"Newell, Miss. Marjorie",Both Genders,23,> 12 years old,1,0,35273,113.275,D36,C
1,395,1,Survived,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",Both Genders,24,> 12 years old,0,2,PP 9549,16.7,G6,S
1,396,0,Perished,3,"Johansson, Mr. Erik",Both Genders,22,> 12 years old,0,0,350052,7.7958,,S
1,397,0,Perished,3,"Olsson, Miss. Elina",Both Genders,31,> 12 years old,0,0,350407,7.8542,,S
1,398,0,Perished,2,"McKane, Mr. Peter David",Both Genders,46,> 12 years old,0,0,28403,26,,S
1,399,0,Perished,2,"Pain, Dr. Alfred",Both Genders,23,> 12 years old,0,0,244278,10.5,,S
1,400,1,Survived,2,"Trout, Mrs. William H (Jessie L)",Both Genders,28,> 12 years old,0,0,240929,12.65,,S
1,401,1,Survived,3,"Niskanen, Mr. Juha",Both Genders,39,> 12 years old,0,0,STON/O 2. 3101289,7.925,,S
1,402,0,Perished,3,"Adams, Mr. John",Both Genders,26,> 12 years old,0,0,341826,8.05,,S
1,403,0,Perished,3,"Jussila, Miss. Mari Aina",Both Genders,21,> 12 years old,1,0,4137,9.825,,S
1,404,0,Perished,3,"Hakkarainen, Mr. Pekka Pietari",Both Genders,28,> 12 years old,1,0,STON/O2. 3101279,15.85,,S
1,405,0,Perished,3,"Oreskovic, Miss. Marija",Both Genders,20,> 12 years old,0,0,315096,8.6625,,S
1,406,0,Perished,2,"Gale, Mr. Shadrach",Both Genders,34,> 12 years old,1,0,28664,21,,S
1,407,0,Perished,3,"Widegren, Mr. Carl/Charles Peter",Both Genders,51,> 12 years old,0,0,347064,7.75,,S
1,408,1,Survived,2,"Richards, Master. William Rowe",Both Genders,3,<= 12 years,1,1,29106,18.75,,S
1,409,0,Perished,3,"Birkeland, Mr. Hans Martin Monsen",Both Genders,21,> 12 years old,0,0,312992,7.775,,S
1,413,1,Survived,1,"Minahan, Miss. Daisy E",Both Genders,33,> 12 years old,1,0,19928,90,C78,Q
1,415,1,Survived,3,"Sundman, Mr. Johan Julian",Both Genders,44,> 12 years old,0,0,STON/O 2. 3101269,7.925,,S
1,417,1,Survived,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",Both Genders,34,> 12 years old,1,1,28220,32.5,,S
1,418,1,Survived,2,"Silven, Miss. Lyyli Karoliina",Both Genders,18,> 12 years old,0,2,250652,13,,S
1,419,0,Perished,2,"Matthews, Mr. William John",Both Genders,30,> 12 years old,0,0,28228,13,,S
1,420,0,Perished,3,"Van Impe, Miss. Catharina",Both Genders,10,<= 12 years,0,2,345773,24.15,,S
1,422,0,Perished,3,"Charters, Mr. David",Both Genders,21,> 12 years old,0,0,A/5. 13032,7.7333,,Q
1,423,0,Perished,3,"Zimmerman, Mr. Leo",Both Genders,29,> 12 years old,0,0,315082,7.875,,S
1,424,0,Perished,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",Both Genders,28,> 12 years old,1,1,347080,14.4,,S
1,425,0,Perished,3,"Rosblom, Mr. Viktor Richard",Both Genders,18,> 12 years old,1,1,370129,20.2125,,S
1,427,1,Survived,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",Both Genders,28,> 12 years old,1,0,2003,26,,S
1,428,1,Survived,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",Both Genders,19,> 12 years old,0,0,250655,26,,S
1,430,1,Survived,3,"Pickard, Mr. Berk (Berk Trembisky)",Both Genders,32,> 12 years old,0,0,SOTON/O.Q. 392078,8.05,E10,S
1,431,1,Survived,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",Both Genders,28,> 12 years old,0,0,110564,26.55,C52,S
1,433,1,Survived,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",Both Genders,42,> 12 years old,1,0,SC/AH 3085,26,,S
1,434,0,Perished,3,"Kallio, Mr. Nikolai Erland",Both Genders,17,> 12 years old,0,0,STON/O 2. 3101274,7.125,,S
1,435,0,Perished,1,"Silvey, Mr. William Baird",Both Genders,50,> 12 years old,1,0,13507,55.9,E44,S
1,436,1,Survived,1,"Carter, Miss. Lucile Polk",Both Genders,14,> 12 years old,1,2,113760,120,B96 B98,S
1,437,0,Perished,3,"Ford, Miss. Doolina Margaret ""Daisy""",Both Genders,21,> 12 years old,2,2,W./C. 6608,34.375,,S
1,438,1,Survived,2,"Richards, Mrs. Sidney (Emily Hocking)",Both Genders,24,> 12 years old,2,3,29106,18.75,,S
1,439,0,Perished,1,"Fortune, Mr. Mark",Both Genders,64,> 12 years old,1,4,19950,263,C23 C25 C27,S
1,440,0,Perished,2,"Kvillner, Mr. Johan Henrik Johannesson",Both Genders,31,> 12 years old,0,0,C.A. 18723,10.5,,S
1,441,1,Survived,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",Both Genders,45,> 12 years old,1,1,F.C.C. 13529,26.25,,S
1,442,0,Perished,3,"Hampe, Mr. Leon",Both Genders,20,> 12 years old,0,0,345769,9.5,,S
1,443,0,Perished,3,"Petterson, Mr. Johan Emil",Both Genders,25,> 12 years old,1,0,347076,7.775,,S
1,444,1,Survived,2,"Reynaldo, Ms. Encarnacion",Both Genders,28,> 12 years old,0,0,230434,13,,S
1,446,1,Survived,1,"Dodge, Master. Washington",Both Genders,4,<= 12 years,0,2,33638,81.8583,A34,S
1,447,1,Survived,2,"Mellinger, Miss. Madeleine Violet",Both Genders,13,> 12 years old,0,1,250644,19.5,,S
1,448,1,Survived,1,"Seward, Mr. Frederic Kimber",Both Genders,34,> 12 years old,0,0,113794,26.55,,S
1,449,1,Survived,3,"Baclini, Miss. Marie Catherine",Both Genders,5,<= 12 years,2,1,2666,19.2583,,C
1,450,1,Survived,1,"Peuchen, Major. Arthur Godfrey",Both Genders,52,> 12 years old,0,0,113786,30.5,C104,S
1,451,0,Perished,2,"West, Mr. Edwy Arthur",Both Genders,36,> 12 years old,1,2,C.A. 34651,27.75,,S
1,453,0,Perished,1,"Foreman, Mr. Benjamin Laventall",Both Genders,30,> 12 years old,0,0,113051,27.75,C111,C
1,454,1,Survived,1,"Goldenberg, Mr. Samuel L",Both Genders,49,> 12 years old,1,0,17453,89.1042,C92,C
1,456,1,Survived,3,"Jalsevac, Mr. Ivan",Both Genders,29,> 12 years old,0,0,349240,7.8958,,C
1,457,0,Perished,1,"Millet, Mr. Francis Davis",Both Genders,65,> 12 years old,0,0,13509,26.55,E38,S
1,459,1,Survived,2,"Toomey, Miss. Ellen",Both Genders,50,> 12 years old,0,0,F.C.C. 13531,10.5,,S
1,461,1,Survived,1,"Anderson, Mr. Harry",Both Genders,48,> 12 years old,0,0,19952,26.55,E12,S
1,462,0,Perished,3,"Morley, Mr. William",Both Genders,34,> 12 years old,0,0,364506,8.05,,S
1,463,0,Perished,1,"Gee, Mr. Arthur H",Both Genders,47,> 12 years old,0,0,111320,38.5,E63,S
1,464,0,Perished,2,"Milling, Mr. Jacob Christian",Both Genders,48,> 12 years old,0,0,234360,13,,S
1,466,0,Perished,3,"Goncalves, Mr. Manuel Estanslas",Both Genders,38,> 12 years old,0,0,SOTON/O.Q. 3101306,7.05,,S
1,468,0,Perished,1,"Smart, Mr. John Montgomery",Both Genders,56,> 12 years old,0,0,113792,26.55,,S
1,470,1,Survived,3,"Baclini, Miss. Helene Barbara",Both Genders,0.75,<= 12 years,2,1,2666,19.2583,,C
1,472,0,Perished,3,"Cacic, Mr. Luka",Both Genders,38,> 12 years old,0,0,315089,8.6625,,S
1,473,1,Survived,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",Both Genders,33,> 12 years old,1,2,C.A. 34651,27.75,,S
1,474,1,Survived,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",Both Genders,23,> 12 years old,0,0,SC/AH Basle 541,13.7917,D,C
1,475,0,Perished,3,"Strandberg, Miss. Ida Sofia",Both Genders,22,> 12 years old,0,0,7553,9.8375,,S
1,477,0,Perished,2,"Renouf, Mr. Peter Henry",Both Genders,34,> 12 years old,1,0,31027,21,,S
1,478,0,Perished,3,"Braund, Mr. Lewis Richard",Both Genders,29,> 12 years old,1,0,3460,7.0458,,S
1,479,0,Perished,3,"Karlsson, Mr. Nils August",Both Genders,22,> 12 years old,0,0,350060,7.5208,,S
1,480,1,Survived,3,"Hirvonen, Miss. Hildur E",Both Genders,2,<= 12 years,0,1,3101298,12.2875,,S
1,481,0,Perished,3,"Goodwin, Master. Harold Victor",Both Genders,9,<= 12 years,5,2,CA 2144,46.9,,S
1,483,0,Perished,3,"Rouse, Mr. Richard Henry",Both Genders,50,> 12 years old,0,0,A/5 3594,8.05,,S
1,484,1,Survived,3,"Turkula, Mrs. (Hedwig)",Both Genders,63,> 12 years old,0,0,4134,9.5875,,S
1,485,1,Survived,1,"Bishop, Mr. Dickinson H",Both Genders,25,> 12 years old,1,0,11967,91.0792,B49,C
1,487,1,Survived,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",Both Genders,35,> 12 years old,1,0,19943,90,C93,S
1,488,0,Perished,1,"Kent, Mr. Edward Austin",Both Genders,58,> 12 years old,0,0,11771,29.7,B37,C
1,489,0,Perished,3,"Somerton, Mr. Francis William",Both Genders,30,> 12 years old,0,0,A.5. 18509,8.05,,S
1,490,1,Survived,3,"Coutts, Master. Eden Leslie ""Neville""",Both Genders,9,<= 12 years,1,1,C.A. 37671,15.9,,S
1,492,0,Perished,3,"Windelov, Mr. Einar",Both Genders,21,> 12 years old,0,0,SOTON/OQ 3101317,7.25,,S
1,493,0,Perished,1,"Molson, Mr. Harry Markland",Both Genders,55,> 12 years old,0,0,113787,30.5,C30,S
1,494,0,Perished,1,"Artagaveytia, Mr. Ramon",Both Genders,71,> 12 years old,0,0,PC 17609,49.5042,,C
1,495,0,Perished,3,"Stanley, Mr. Edward Roland",Both Genders,21,> 12 years old,0,0,A/4 45380,8.05,,S
1,497,1,Survived,1,"Eustis, Miss. Elizabeth Mussey",Both Genders,54,> 12 years old,1,0,36947,78.2667,D20,C
1,499,0,Perished,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",Both Genders,25,> 12 years old,1,2,113781,151.55,C22 C26,S
1,500,0,Perished,3,"Svensson, Mr. Olof",Both Genders,24,> 12 years old,0,0,350035,7.7958,,S
1,501,0,Perished,3,"Calic, Mr. Petar",Both Genders,17,> 12 years old,0,0,315086,8.6625,,S
1,502,0,Perished,3,"Canavan, Miss. Mary",Both Genders,21,> 12 years old,0,0,364846,7.75,,Q
1,504,0,Perished,3,"Laitinen, Miss. Kristina Sofia",Both Genders,37,> 12 years old,0,0,4135,9.5875,,S
1,505,1,Survived,1,"Maioni, Miss. Roberta",Both Genders,16,> 12 years old,0,0,110152,86.5,B79,S
1,506,0,Perished,1,"Penasco y Castellana, Mr. Victor de Satode",Both Genders,18,> 12 years old,1,0,PC 17758,108.9,C65,C
1,507,1,Survived,2,"Quick, Mrs. Frederick Charles (Jane Richards)",Both Genders,33,> 12 years old,0,2,26360,26,,S
1,509,0,Perished,3,"Olsen, Mr. Henry Margido",Both Genders,28,> 12 years old,0,0,C 4001,22.525,,S
1,510,1,Survived,3,"Lang, Mr. Fang",Both Genders,26,> 12 years old,0,0,1601,56.4958,,S
1,511,1,Survived,3,"Daly, Mr. Eugene Patrick",Both Genders,29,> 12 years old,0,0,382651,7.75,,Q
1,513,1,Survived,1,"McGough, Mr. James Robert",Both Genders,36,> 12 years old,0,0,PC 17473,26.2875,E25,S
1,514,1,Survived,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",Both Genders,54,> 12 years old,1,0,PC 17603,59.4,,C
1,515,0,Perished,3,"Coleff, Mr. Satio",Both Genders,24,> 12 years old,0,0,349209,7.4958,,S
1,516,0,Perished,1,"Walker, Mr. William Anderson",Both Genders,47,> 12 years old,0,0,36967,34.0208,D46,S
1,517,1,Survived,2,"Lemore, Mrs. (Amelia Milley)",Both Genders,34,> 12 years old,0,0,C.A. 34260,10.5,F33,S
1,519,1,Survived,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",Both Genders,36,> 12 years old,1,0,226875,26,,S
1,520,0,Perished,3,"Pavlovic, Mr. Stefo",Both Genders,32,> 12 years old,0,0,349242,7.8958,,S
1,521,1,Survived,1,"Perreault, Miss. Anne",Both Genders,30,> 12 years old,0,0,12749,93.5,B73,S
1,522,0,Perished,3,"Vovk, Mr. Janko",Both Genders,22,> 12 years old,0,0,349252,7.8958,,S
1,524,1,Survived,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",Both Genders,44,> 12 years old,0,1,111361,57.9792,B18,C
1,526,0,Perished,3,"Farrell, Mr. James",Both Genders,40.5,> 12 years old,0,0,367232,7.75,,Q
1,527,1,Survived,2,"Ridsdale, Miss. Lucy",Both Genders,50,> 12 years old,0,0,W./C. 14258,10.5,,S
1,529,0,Perished,3,"Salonen, Mr. Johan Werner",Both Genders,39,> 12 years old,0,0,3101296,7.925,,S
1,530,0,Perished,2,"Hocking, Mr. Richard George",Both Genders,23,> 12 years old,2,1,29104,11.5,,S
1,531,1,Survived,2,"Quick, Miss. Phyllis May",Both Genders,2,<= 12 years,1,1,26360,26,,S
1,533,0,Perished,3,"Elias, Mr. Joseph Jr",Both Genders,17,> 12 years old,1,1,2690,7.2292,,C
1,535,0,Perished,3,"Cacic, Miss. Marija",Both Genders,30,> 12 years old,0,0,315084,8.6625,,S
1,536,1,Survived,2,"Hart, Miss. Eva Miriam",Both Genders,7,<= 12 years,0,2,F.C.C. 13529,26.25,,S
1,537,0,Perished,1,"Butt, Major. Archibald Willingham",Both Genders,45,> 12 years old,0,0,113050,26.55,B38,S
1,538,1,Survived,1,"LeRoy, Miss. Bertha",Both Genders,30,> 12 years old,0,0,PC 17761,106.425,,C
1,540,1,Survived,1,"Frolicher, Miss. Hedwig Margaritha",Both Genders,22,> 12 years old,0,2,13568,49.5,B39,C
1,541,1,Survived,1,"Crosby, Miss. Harriet R",Both Genders,36,> 12 years old,0,2,WE/P 5735,71,B22,S
1,542,0,Perished,3,"Andersson, Miss. Ingeborg Constanzia",Both Genders,9,<= 12 years,4,2,347082,31.275,,S
1,543,0,Perished,3,"Andersson, Miss. Sigrid Elisabeth",Both Genders,11,<= 12 years,4,2,347082,31.275,,S
1,544,1,Survived,2,"Beane, Mr. Edward",Both Genders,32,> 12 years old,1,0,2908,26,,S
1,545,0,Perished,1,"Douglas, Mr. Walter Donald",Both Genders,50,> 12 years old,1,0,PC 17761,106.425,C86,C
1,546,0,Perished,1,"Nicholson, Mr. Arthur Ernest",Both Genders,64,> 12 years old,0,0,693,26,,S
1,547,1,Survived,2,"Beane, Mrs. Edward (Ethel Clarke)",Both Genders,19,> 12 years old,1,0,2908,26,,S
1,549,0,Perished,3,"Goldsmith, Mr. Frank John",Both Genders,33,> 12 years old,1,1,363291,20.525,,S
1,550,1,Survived,2,"Davies, Master. John Morgan Jr",Both Genders,8,<= 12 years,1,1,C.A. 33112,36.75,,S
1,551,1,Survived,1,"Thayer, Mr. John Borland Jr",Both Genders,17,> 12 years old,0,2,17421,110.8833,C70,C
